kb_id,category,fact_name,arg1,arg2,arg3,start_date,end_date
5173,CORE,is_phi,phi_rec_1035,,,2025-01-01,2027-01-01
5174,CORE,is_doctor_of,doc_36,pat_1036,,2025-01-01,2027-01-01
5175,CORE,owns_phi_record,pat_1036,phi_rec_1036,,2025-01-01,2027-01-01
5176,CORE,is_phi,phi_rec_1036,,,2025-01-01,2027-01-01
5177,CORE,is_doctor_of,doc_18,pat_1037,,2025-01-01,2027-01-01
5178,CORE,owns_phi_record,pat_1037,phi_rec_1037,,2025-01-01,2027-01-01
5179,CORE,is_phi,phi_rec_1037,,,2025-01-01,2027-01-01
5180,CORE,is_doctor_of,doc_12,pat_1038,,2025-01-01,2027-01-01
5181,CORE,owns_phi_record,pat_1038,phi_rec_1038,,2025-01-01,2027-01-01
5182,CORE,is_phi,phi_rec_1038,,,2025-01-01,2027-01-01
5183,CORE,is_doctor_of,doc_6,pat_1039,,2025-01-01,2027-01-01
5184,CORE,owns_phi_record,pat_1039,phi_rec_1039,,2025-01-01,2027-01-01
5185,CORE,is_phi,phi_rec_1039,,,2025-01-01,2027-01-01
5186,CORE,is_doctor_of,doc_27,pat_1040,,2025-01-01,2027-01-01
5187,CORE,owns_phi_record,pat_1040,phi_rec_1040,,2025-01-01,2027-01-01
5188,CORE,is_phi,phi_rec_1040,,,2025-01-01,2027-01-01
5189,CORE,is_doctor_of,doc_29,pat_1041,,2025-01-01,2027-01-01
5190,CORE,owns_phi_record,pat_1041,phi_rec_1041,,2025-01-01,2027-01-01
5191,CORE,is_phi,phi_rec_1041,,,2025-01-01,2027-01-01
5192,CORE,is_doctor_of,doc_45,pat_1042,,2025-01-01,2027-01-01
5193,CORE,owns_phi_record,pat_1042,phi_rec_1042,,2025-01-01,2027-01-01
5194,CORE,is_phi,phi_rec_1042,,,2025-01-01,2027-01-01
5195,CORE,is_doctor_of,doc_21,pat_1043,,2025-01-01,2027-01-01
5196,CORE,owns_phi_record,pat_1043,phi_rec_1043,,2025-01-01,2027-01-01
5197,CORE,is_phi,phi_rec_1043,,,2025-01-01,2027-01-01
5198,CORE,is_doctor_of,doc_24,pat_1044,,2025-01-01,2027-01-01
5199,CORE,owns_phi_record,pat_1044,phi_rec_1044,,2025-01-01,2027-01-01
5200,CORE,is_phi,phi_rec_1044,,,2025-01-01,2027-01-01
5201,CORE,is_doctor_of,doc_10,pat_1045,,2025-01-01,2027-01-01
5202,CORE,owns_phi_record,pat_1045,phi_rec_1045,,2025-01-01,2027-01-01
5203,CORE,is_phi,phi_rec_1045,,,2025-01-01,2027-01-01
5204,CORE,is_doctor_of,doc_21,pat_1046,,2025-01-01,2027-01-01
5205,CORE,owns_phi_record,pat_1046,phi_rec_1046,,2025-01-01,2027-01-01
5206,CORE,is_phi,phi_rec_1046,,,2025-01-01,2027-01-01
5207,CORE,is_doctor_of,doc_26,pat_1047,,2025-01-01,2027-01-01
5208,CORE,owns_phi_record,pat_1047,phi_rec_1047,,2025-01-01,2027-01-01
5209,CORE,is_phi,phi_rec_1047,,,2025-01-01,2027-01-01
5210,CORE,is_doctor_of,doc_41,pat_1048,,2025-01-01,2027-01-01
5211,CORE,owns_phi_record,pat_1048,phi_rec_1048,,2025-01-01,2027-01-01
5212,CORE,is_phi,phi_rec_1048,,,2025-01-01,2027-01-01
5213,CORE,is_doctor_of,doc_43,pat_1049,,2025-01-01,2027-01-01
5214,CORE,owns_phi_record,pat_1049,phi_rec_1049,,2025-01-01,2027-01-01
5215,CORE,is_phi,phi_rec_1049,,,2025-01-01,2027-01-01
5216,CORE,is_doctor_of,doc_27,pat_1050,,2025-01-01,2027-01-01
5217,CORE,owns_phi_record,pat_1050,phi_rec_1050,,2025-01-01,2027-01-01
5218,CORE,is_phi,phi_rec_1050,,,2025-01-01,2027-01-01
5219,CORE,is_doctor_of,doc_9,pat_1051,,2025-01-01,2027-01-01
5220,CORE,owns_phi_record,pat_1051,phi_rec_1051,,2025-01-01,2027-01-01
5221,CORE,is_phi,phi_rec_1051,,,2025-01-01,2027-01-01
5222,CORE,is_doctor_of,doc_28,pat_1052,,2025-01-01,2027-01-01
5223,CORE,owns_phi_record,pat_1052,phi_rec_1052,,2025-01-01,2027-01-01
5224,CORE,is_phi,phi_rec_1052,,,2025-01-01,2027-01-01
5225,CORE,is_doctor_of,doc_45,pat_1053,,2025-01-01,2027-01-01
5226,CORE,owns_phi_record,pat_1053,phi_rec_1053,,2025-01-01,2027-01-01
5227,CORE,is_phi,phi_rec_1053,,,2025-01-01,2027-01-01
5228,CORE,is_doctor_of,doc_9,pat_1054,,2025-01-01,2027-01-01
5229,CORE,owns_phi_record,pat_1054,phi_rec_1054,,2025-01-01,2027-01-01
5230,CORE,is_phi,phi_rec_1054,,,2025-01-01,2027-01-01
5231,CORE,is_doctor_of,doc_33,pat_1055,,2025-01-01,2027-01-01
5232,CORE,owns_phi_record,pat_1055,phi_rec_1055,,2025-01-01,2027-01-01
5233,CORE,is_phi,phi_rec_1055,,,2025-01-01,2027-01-01
5234,CORE,is_doctor_of,doc_20,pat_1056,,2025-01-01,2027-01-01
5235,CORE,owns_phi_record,pat_1056,phi_rec_1056,,2025-01-01,2027-01-01
5236,CORE,is_phi,phi_rec_1056,,,2025-01-01,2027-01-01
5237,CORE,is_doctor_of,doc_8,pat_1057,,2025-01-01,2027-01-01
5238,CORE,owns_phi_record,pat_1057,phi_rec_1057,,2025-01-01,2027-01-01
5239,CORE,is_phi,phi_rec_1057,,,2025-01-01,2027-01-01
5240,CORE,is_doctor_of,doc_13,pat_1058,,2025-01-01,2027-01-01
5241,CORE,owns_phi_record,pat_1058,phi_rec_1058,,2025-01-01,2027-01-01
5242,CORE,is_phi,phi_rec_1058,,,2025-01-01,2027-01-01
5243,CORE,is_doctor_of,doc_11,pat_1059,,2025-01-01,2027-01-01
5244,CORE,owns_phi_record,pat_1059,phi_rec_1059,,2025-01-01,2027-01-01
5245,CORE,is_phi,phi_rec_1059,,,2025-01-01,2027-01-01
5246,CORE,is_doctor_of,doc_28,pat_1060,,2025-01-01,2027-01-01
5247,CORE,owns_phi_record,pat_1060,phi_rec_1060,,2025-01-01,2027-01-01
5248,CORE,is_phi,phi_rec_1060,,,2025-01-01,2027-01-01
5249,CORE,is_doctor_of,doc_22,pat_1061,,2025-01-01,2027-01-01
5250,CORE,owns_phi_record,pat_1061,phi_rec_1061,,2025-01-01,2027-01-01
5251,CORE,is_phi,phi_rec_1061,,,2025-01-01,2027-01-01
5252,CORE,is_doctor_of,doc_24,pat_1062,,2025-01-01,2027-01-01
5253,CORE,owns_phi_record,pat_1062,phi_rec_1062,,2025-01-01,2027-01-01
5254,CORE,is_phi,phi_rec_1062,,,2025-01-01,2027-01-01
5255,CORE,is_doctor_of,doc_27,pat_1063,,2025-01-01,2027-01-01
5256,CORE,owns_phi_record,pat_1063,phi_rec_1063,,2025-01-01,2027-01-01
5257,CORE,is_phi,phi_rec_1063,,,2025-01-01,2027-01-01
5258,CORE,is_doctor_of,doc_31,pat_1064,,2025-01-01,2027-01-01
5259,CORE,owns_phi_record,pat_1064,phi_rec_1064,,2025-01-01,2027-01-01
5260,CORE,is_phi,phi_rec_1064,,,2025-01-01,2027-01-01
5261,CORE,is_doctor_of,doc_24,pat_1065,,2025-01-01,2027-01-01
5262,CORE,owns_phi_record,pat_1065,phi_rec_1065,,2025-01-01,2027-01-01
5263,CORE,is_phi,phi_rec_1065,,,2025-01-01,2027-01-01
5264,CORE,is_doctor_of,doc_46,pat_1066,,2025-01-01,2027-01-01
5265,CORE,owns_phi_record,pat_1066,phi_rec_1066,,2025-01-01,2027-01-01
5266,CORE,is_phi,phi_rec_1066,,,2025-01-01,2027-01-01
5267,CORE,is_doctor_of,doc_14,pat_1067,,2025-01-01,2027-01-01
5268,CORE,owns_phi_record,pat_1067,phi_rec_1067,,2025-01-01,2027-01-01
5269,CORE,is_phi,phi_rec_1067,,,2025-01-01,2027-01-01
5270,CORE,is_doctor_of,doc_12,pat_1068,,2025-01-01,2027-01-01
5271,CORE,owns_phi_record,pat_1068,phi_rec_1068,,2025-01-01,2027-01-01
5272,CORE,is_phi,phi_rec_1068,,,2025-01-01,2027-01-01
5273,CORE,is_doctor_of,doc_28,pat_1069,,2025-01-01,2027-01-01
5274,CORE,owns_phi_record,pat_1069,phi_rec_1069,,2025-01-01,2027-01-01
5275,CORE,is_phi,phi_rec_1069,,,2025-01-01,2027-01-01
5276,CORE,is_doctor_of,doc_13,pat_1070,,2025-01-01,2027-01-01
5277,CORE,owns_phi_record,pat_1070,phi_rec_1070,,2025-01-01,2027-01-01
5278,CORE,is_phi,phi_rec_1070,,,2025-01-01,2027-01-01
5279,CORE,is_doctor_of,doc_37,pat_1071,,2025-01-01,2027-01-01
5280,CORE,owns_phi_record,pat_1071,phi_rec_1071,,2025-01-01,2027-01-01
5281,CORE,is_phi,phi_rec_1071,,,2025-01-01,2027-01-01
5282,CORE,is_doctor_of,doc_45,pat_1072,,2025-01-01,2027-01-01
5283,CORE,owns_phi_record,pat_1072,phi_rec_1072,,2025-01-01,2027-01-01
5284,CORE,is_phi,phi_rec_1072,,,2025-01-01,2027-01-01
5285,CORE,is_doctor_of,doc_3,pat_1073,,2025-01-01,2027-01-01
5286,CORE,owns_phi_record,pat_1073,phi_rec_1073,,2025-01-01,2027-01-01
5287,CORE,is_phi,phi_rec_1073,,,2025-01-01,2027-01-01
5288,CORE,is_doctor_of,doc_24,pat_1074,,2025-01-01,2027-01-01
5289,CORE,owns_phi_record,pat_1074,phi_rec_1074,,2025-01-01,2027-01-01
5290,CORE,is_phi,phi_rec_1074,,,2025-01-01,2027-01-01
5291,CORE,is_doctor_of,doc_2,pat_1075,,2025-01-01,2027-01-01
5292,CORE,owns_phi_record,pat_1075,phi_rec_1075,,2025-01-01,2027-01-01
5293,CORE,is_phi,phi_rec_1075,,,2025-01-01,2027-01-01
5294,CORE,is_doctor_of,doc_14,pat_1076,,2025-01-01,2027-01-01
5295,CORE,owns_phi_record,pat_1076,phi_rec_1076,,2025-01-01,2027-01-01
5296,CORE,is_phi,phi_rec_1076,,,2025-01-01,2027-01-01
5297,CORE,is_doctor_of,doc_40,pat_1077,,2025-01-01,2027-01-01
5298,CORE,owns_phi_record,pat_1077,phi_rec_1077,,2025-01-01,2027-01-01
5299,CORE,is_phi,phi_rec_1077,,,2025-01-01,2027-01-01
5300,CORE,is_doctor_of,doc_5,pat_1078,,2025-01-01,2027-01-01
5301,CORE,owns_phi_record,pat_1078,phi_rec_1078,,2025-01-01,2027-01-01
5302,CORE,is_phi,phi_rec_1078,,,2025-01-01,2027-01-01
5303,CORE,is_doctor_of,doc_11,pat_1079,,2025-01-01,2027-01-01
5304,CORE,owns_phi_record,pat_1079,phi_rec_1079,,2025-01-01,2027-01-01
5305,CORE,is_phi,phi_rec_1079,,,2025-01-01,2027-01-01
5306,CORE,is_doctor_of,doc_23,pat_1080,,2025-01-01,2027-01-01
5307,CORE,owns_phi_record,pat_1080,phi_rec_1080,,2025-01-01,2027-01-01
5308,CORE,is_phi,phi_rec_1080,,,2025-01-01,2027-01-01
5309,CORE,is_doctor_of,doc_3,pat_1081,,2025-01-01,2027-01-01
5310,CORE,owns_phi_record,pat_1081,phi_rec_1081,,2025-01-01,2027-01-01
5311,CORE,is_phi,phi_rec_1081,,,2025-01-01,2027-01-01
5312,CORE,is_doctor_of,doc_47,pat_1082,,2025-01-01,2027-01-01
5313,CORE,owns_phi_record,pat_1082,phi_rec_1082,,2025-01-01,2027-01-01
5314,CORE,is_phi,phi_rec_1082,,,2025-01-01,2027-01-01
5315,CORE,is_doctor_of,doc_40,pat_1083,,2025-01-01,2027-01-01
5316,CORE,owns_phi_record,pat_1083,phi_rec_1083,,2025-01-01,2027-01-01
5317,CORE,is_phi,phi_rec_1083,,,2025-01-01,2027-01-01
5318,CORE,is_doctor_of,doc_43,pat_1084,,2025-01-01,2027-01-01
5319,CORE,owns_phi_record,pat_1084,phi_rec_1084,,2025-01-01,2027-01-01
5320,CORE,is_phi,phi_rec_1084,,,2025-01-01,2027-01-01
5321,CORE,is_doctor_of,doc_11,pat_1085,,2025-01-01,2027-01-01
5322,CORE,owns_phi_record,pat_1085,phi_rec_1085,,2025-01-01,2027-01-01
5323,CORE,is_phi,phi_rec_1085,,,2025-01-01,2027-01-01
5324,CORE,is_doctor_of,doc_14,pat_1086,,2025-01-01,2027-01-01
5325,CORE,owns_phi_record,pat_1086,phi_rec_1086,,2025-01-01,2027-01-01
5326,CORE,is_phi,phi_rec_1086,,,2025-01-01,2027-01-01
5327,CORE,is_doctor_of,doc_39,pat_1087,,2025-01-01,2027-01-01
5328,CORE,owns_phi_record,pat_1087,phi_rec_1087,,2025-01-01,2027-01-01
5329,CORE,is_phi,phi_rec_1087,,,2025-01-01,2027-01-01
5330,CORE,is_doctor_of,doc_19,pat_1088,,2025-01-01,2027-01-01
5331,CORE,owns_phi_record,pat_1088,phi_rec_1088,,2025-01-01,2027-01-01
5332,CORE,is_phi,phi_rec_1088,,,2025-01-01,2027-01-01
5333,CORE,is_doctor_of,doc_39,pat_1089,,2025-01-01,2027-01-01
5334,CORE,owns_phi_record,pat_1089,phi_rec_1089,,2025-01-01,2027-01-01
5335,CORE,is_phi,phi_rec_1089,,,2025-01-01,2027-01-01
5336,CORE,is_doctor_of,doc_5,pat_1090,,2025-01-01,2027-01-01
5337,CORE,owns_phi_record,pat_1090,phi_rec_1090,,2025-01-01,2027-01-01
5338,CORE,is_phi,phi_rec_1090,,,2025-01-01,2027-01-01
5339,CORE,is_doctor_of,doc_45,pat_1091,,2025-01-01,2027-01-01
5340,CORE,owns_phi_record,pat_1091,phi_rec_1091,,2025-01-01,2027-01-01
5341,CORE,is_phi,phi_rec_1091,,,2025-01-01,2027-01-01
5342,CORE,is_doctor_of,doc_32,pat_1092,,2025-01-01,2027-01-01
5343,CORE,owns_phi_record,pat_1092,phi_rec_1092,,2025-01-01,2027-01-01
5344,CORE,is_phi,phi_rec_1092,,,2025-01-01,2027-01-01
5345,CORE,is_doctor_of,doc_48,pat_1093,,2025-01-01,2027-01-01
5346,CORE,owns_phi_record,pat_1093,phi_rec_1093,,2025-01-01,2027-01-01
5347,CORE,is_phi,phi_rec_1093,,,2025-01-01,2027-01-01
5348,CORE,is_doctor_of,doc_18,pat_1094,,2025-01-01,2027-01-01
5349,CORE,owns_phi_record,pat_1094,phi_rec_1094,,2025-01-01,2027-01-01
5350,CORE,is_phi,phi_rec_1094,,,2025-01-01,2027-01-01
5351,CORE,is_doctor_of,doc_49,pat_1095,,2025-01-01,2027-01-01
5352,CORE,owns_phi_record,pat_1095,phi_rec_1095,,2025-01-01,2027-01-01
5353,CORE,is_phi,phi_rec_1095,,,2025-01-01,2027-01-01
5354,CORE,is_doctor_of,doc_22,pat_1096,,2025-01-01,2027-01-01
5355,CORE,owns_phi_record,pat_1096,phi_rec_1096,,2025-01-01,2027-01-01
5356,CORE,is_phi,phi_rec_1096,,,2025-01-01,2027-01-01
5357,CORE,is_doctor_of,doc_26,pat_1097,,2025-01-01,2027-01-01
5358,CORE,owns_phi_record,pat_1097,phi_rec_1097,,2025-01-01,2027-01-01
5359,CORE,is_phi,phi_rec_1097,,,2025-01-01,2027-01-01
5360,CORE,is_doctor_of,doc_29,pat_1098,,2025-01-01,2027-01-01
5361,CORE,owns_phi_record,pat_1098,phi_rec_1098,,2025-01-01,2027-01-01
5362,CORE,is_phi,phi_rec_1098,,,2025-01-01,2027-01-01
5363,CORE,is_doctor_of,doc_3,pat_1099,,2025-01-01,2027-01-01
5364,CORE,owns_phi_record,pat_1099,phi_rec_1099,,2025-01-01,2027-01-01
5365,CORE,is_phi,phi_rec_1099,,,2025-01-01,2027-01-01
5366,CORE,is_doctor_of,doc_40,pat_1100,,2025-01-01,2027-01-01
5367,CORE,owns_phi_record,pat_1100,phi_rec_1100,,2025-01-01,2027-01-01
5368,CORE,is_phi,phi_rec_1100,,,2025-01-01,2027-01-01
5369,CORE,is_doctor_of,doc_44,pat_1101,,2025-01-01,2027-01-01
5370,CORE,owns_phi_record,pat_1101,phi_rec_1101,,2025-01-01,2027-01-01
5371,CORE,is_phi,phi_rec_1101,,,2025-01-01,2027-01-01
5372,CORE,is_doctor_of,doc_33,pat_1102,,2025-01-01,2027-01-01
5373,CORE,owns_phi_record,pat_1102,phi_rec_1102,,2025-01-01,2027-01-01
5374,CORE,is_phi,phi_rec_1102,,,2025-01-01,2027-01-01
5375,CORE,is_doctor_of,doc_42,pat_1103,,2025-01-01,2027-01-01
5376,CORE,owns_phi_record,pat_1103,phi_rec_1103,,2025-01-01,2027-01-01
5377,CORE,is_phi,phi_rec_1103,,,2025-01-01,2027-01-01
5378,CORE,is_doctor_of,doc_41,pat_1104,,2025-01-01,2027-01-01
5379,CORE,owns_phi_record,pat_1104,phi_rec_1104,,2025-01-01,2027-01-01
5380,CORE,is_phi,phi_rec_1104,,,2025-01-01,2027-01-01
5381,CORE,is_doctor_of,doc_35,pat_1105,,2025-01-01,2027-01-01
5382,CORE,owns_phi_record,pat_1105,phi_rec_1105,,2025-01-01,2027-01-01
5383,CORE,is_phi,phi_rec_1105,,,2025-01-01,2027-01-01
5384,CORE,is_doctor_of,doc_47,pat_1106,,2025-01-01,2027-01-01
5385,CORE,owns_phi_record,pat_1106,phi_rec_1106,,2025-01-01,2027-01-01
5386,CORE,is_phi,phi_rec_1106,,,2025-01-01,2027-01-01
5387,CORE,is_doctor_of,doc_27,pat_1107,,2025-01-01,2027-01-01
5388,CORE,owns_phi_record,pat_1107,phi_rec_1107,,2025-01-01,2027-01-01
5389,CORE,is_phi,phi_rec_1107,,,2025-01-01,2027-01-01
5390,CORE,is_doctor_of,doc_37,pat_1108,,2025-01-01,2027-01-01
5391,CORE,owns_phi_record,pat_1108,phi_rec_1108,,2025-01-01,2027-01-01
5392,CORE,is_phi,phi_rec_1108,,,2025-01-01,2027-01-01
5393,CORE,is_doctor_of,doc_29,pat_1109,,2025-01-01,2027-01-01
5394,CORE,owns_phi_record,pat_1109,phi_rec_1109,,2025-01-01,2027-01-01
5395,CORE,is_phi,phi_rec_1109,,,2025-01-01,2027-01-01
5396,CORE,is_doctor_of,doc_31,pat_1110,,2025-01-01,2027-01-01
5397,CORE,owns_phi_record,pat_1110,phi_rec_1110,,2025-01-01,2027-01-01
5398,CORE,is_phi,phi_rec_1110,,,2025-01-01,2027-01-01
5399,CORE,is_doctor_of,doc_16,pat_1111,,2025-01-01,2027-01-01
5400,CORE,owns_phi_record,pat_1111,phi_rec_1111,,2025-01-01,2027-01-01
5401,CORE,is_phi,phi_rec_1111,,,2025-01-01,2027-01-01
5402,CORE,is_doctor_of,doc_45,pat_1112,,2025-01-01,2027-01-01
5403,CORE,owns_phi_record,pat_1112,phi_rec_1112,,2025-01-01,2027-01-01
5404,CORE,is_phi,phi_rec_1112,,,2025-01-01,2027-01-01
5405,CORE,is_doctor_of,doc_30,pat_1113,,2025-01-01,2027-01-01
5406,CORE,owns_phi_record,pat_1113,phi_rec_1113,,2025-01-01,2027-01-01
5407,CORE,is_phi,phi_rec_1113,,,2025-01-01,2027-01-01
5408,CORE,is_doctor_of,doc_13,pat_1114,,2025-01-01,2027-01-01
5409,CORE,owns_phi_record,pat_1114,phi_rec_1114,,2025-01-01,2027-01-01
5410,CORE,is_phi,phi_rec_1114,,,2025-01-01,2027-01-01
5411,CORE,is_doctor_of,doc_21,pat_1115,,2025-01-01,2027-01-01
5412,CORE,owns_phi_record,pat_1115,phi_rec_1115,,2025-01-01,2027-01-01
5413,CORE,is_phi,phi_rec_1115,,,2025-01-01,2027-01-01
5414,CORE,is_doctor_of,doc_17,pat_1116,,2025-01-01,2027-01-01
5415,CORE,owns_phi_record,pat_1116,phi_rec_1116,,2025-01-01,2027-01-01
5416,CORE,is_phi,phi_rec_1116,,,2025-01-01,2027-01-01
5417,CORE,is_doctor_of,doc_2,pat_1117,,2025-01-01,2027-01-01
5418,CORE,owns_phi_record,pat_1117,phi_rec_1117,,2025-01-01,2027-01-01
5419,CORE,is_phi,phi_rec_1117,,,2025-01-01,2027-01-01
5420,CORE,is_doctor_of,doc_2,pat_1118,,2025-01-01,2027-01-01
5421,CORE,owns_phi_record,pat_1118,phi_rec_1118,,2025-01-01,2027-01-01
5422,CORE,is_phi,phi_rec_1118,,,2025-01-01,2027-01-01
5423,CORE,is_doctor_of,doc_3,pat_1119,,2025-01-01,2027-01-01
5424,CORE,owns_phi_record,pat_1119,phi_rec_1119,,2025-01-01,2027-01-01
5425,CORE,is_phi,phi_rec_1119,,,2025-01-01,2027-01-01
5426,CORE,is_doctor_of,doc_10,pat_1120,,2025-01-01,2027-01-01
5427,CORE,owns_phi_record,pat_1120,phi_rec_1120,,2025-01-01,2027-01-01
5428,CORE,is_phi,phi_rec_1120,,,2025-01-01,2027-01-01
5429,CORE,is_doctor_of,doc_22,pat_1121,,2025-01-01,2027-01-01
5430,CORE,owns_phi_record,pat_1121,phi_rec_1121,,2025-01-01,2027-01-01
5431,CORE,is_phi,phi_rec_1121,,,2025-01-01,2027-01-01
5432,CORE,is_doctor_of,doc_0,pat_1122,,2025-01-01,2027-01-01
5433,CORE,owns_phi_record,pat_1122,phi_rec_1122,,2025-01-01,2027-01-01
5434,CORE,is_phi,phi_rec_1122,,,2025-01-01,2027-01-01
5435,CORE,is_doctor_of,doc_18,pat_1123,,2025-01-01,2027-01-01
5436,CORE,owns_phi_record,pat_1123,phi_rec_1123,,2025-01-01,2027-01-01
5437,CORE,is_phi,phi_rec_1123,,,2025-01-01,2027-01-01
5438,CORE,is_doctor_of,doc_41,pat_1124,,2025-01-01,2027-01-01
5439,CORE,owns_phi_record,pat_1124,phi_rec_1124,,2025-01-01,2027-01-01
5440,CORE,is_phi,phi_rec_1124,,,2025-01-01,2027-01-01
5441,CORE,is_doctor_of,doc_0,pat_1125,,2025-01-01,2027-01-01
5442,CORE,owns_phi_record,pat_1125,phi_rec_1125,,2025-01-01,2027-01-01
5443,CORE,is_phi,phi_rec_1125,,,2025-01-01,2027-01-01
5444,CORE,is_doctor_of,doc_8,pat_1126,,2025-01-01,2027-01-01
5445,CORE,owns_phi_record,pat_1126,phi_rec_1126,,2025-01-01,2027-01-01
5446,CORE,is_phi,phi_rec_1126,,,2025-01-01,2027-01-01
5447,CORE,is_doctor_of,doc_4,pat_1127,,2025-01-01,2027-01-01
5448,CORE,owns_phi_record,pat_1127,phi_rec_1127,,2025-01-01,2027-01-01
5449,CORE,is_phi,phi_rec_1127,,,2025-01-01,2027-01-01
5450,CORE,is_doctor_of,doc_27,pat_1128,,2025-01-01,2027-01-01
5451,CORE,owns_phi_record,pat_1128,phi_rec_1128,,2025-01-01,2027-01-01
5452,CORE,is_phi,phi_rec_1128,,,2025-01-01,2027-01-01
5453,CORE,is_doctor_of,doc_43,pat_1129,,2025-01-01,2027-01-01
5454,CORE,owns_phi_record,pat_1129,phi_rec_1129,,2025-01-01,2027-01-01
5455,CORE,is_phi,phi_rec_1129,,,2025-01-01,2027-01-01
5456,CORE,is_doctor_of,doc_14,pat_1130,,2025-01-01,2027-01-01
5457,CORE,owns_phi_record,pat_1130,phi_rec_1130,,2025-01-01,2027-01-01
5458,CORE,is_phi,phi_rec_1130,,,2025-01-01,2027-01-01
5459,CORE,is_doctor_of,doc_38,pat_1131,,2025-01-01,2027-01-01
5460,CORE,owns_phi_record,pat_1131,phi_rec_1131,,2025-01-01,2027-01-01
5461,CORE,is_phi,phi_rec_1131,,,2025-01-01,2027-01-01
5462,CORE,is_doctor_of,doc_25,pat_1132,,2025-01-01,2027-01-01
5463,CORE,owns_phi_record,pat_1132,phi_rec_1132,,2025-01-01,2027-01-01
5464,CORE,is_phi,phi_rec_1132,,,2025-01-01,2027-01-01
5465,CORE,is_doctor_of,doc_35,pat_1133,,2025-01-01,2027-01-01
5466,CORE,owns_phi_record,pat_1133,phi_rec_1133,,2025-01-01,2027-01-01
5467,CORE,is_phi,phi_rec_1133,,,2025-01-01,2027-01-01
5468,CORE,is_doctor_of,doc_14,pat_1134,,2025-01-01,2027-01-01
5469,CORE,owns_phi_record,pat_1134,phi_rec_1134,,2025-01-01,2027-01-01
5470,CORE,is_phi,phi_rec_1134,,,2025-01-01,2027-01-01
5471,CORE,is_doctor_of,doc_29,pat_1135,,2025-01-01,2027-01-01
5472,CORE,owns_phi_record,pat_1135,phi_rec_1135,,2025-01-01,2027-01-01
5473,CORE,is_phi,phi_rec_1135,,,2025-01-01,2027-01-01
5474,CORE,is_doctor_of,doc_12,pat_1136,,2025-01-01,2027-01-01
5475,CORE,owns_phi_record,pat_1136,phi_rec_1136,,2025-01-01,2027-01-01
5476,CORE,is_phi,phi_rec_1136,,,2025-01-01,2027-01-01
5477,CORE,is_doctor_of,doc_21,pat_1137,,2025-01-01,2027-01-01
5478,CORE,owns_phi_record,pat_1137,phi_rec_1137,,2025-01-01,2027-01-01
5479,CORE,is_phi,phi_rec_1137,,,2025-01-01,2027-01-01
5480,CORE,is_doctor_of,doc_38,pat_1138,,2025-01-01,2027-01-01
5481,CORE,owns_phi_record,pat_1138,phi_rec_1138,,2025-01-01,2027-01-01
5482,CORE,is_phi,phi_rec_1138,,,2025-01-01,2027-01-01
5483,CORE,is_doctor_of,doc_6,pat_1139,,2025-01-01,2027-01-01
5484,CORE,owns_phi_record,pat_1139,phi_rec_1139,,2025-01-01,2027-01-01
5485,CORE,is_phi,phi_rec_1139,,,2025-01-01,2027-01-01
5486,CORE,is_doctor_of,doc_38,pat_1140,,2025-01-01,2027-01-01
5487,CORE,owns_phi_record,pat_1140,phi_rec_1140,,2025-01-01,2027-01-01
5488,CORE,is_phi,phi_rec_1140,,,2025-01-01,2027-01-01
5489,CORE,is_doctor_of,doc_5,pat_1141,,2025-01-01,2027-01-01
5490,CORE,owns_phi_record,pat_1141,phi_rec_1141,,2025-01-01,2027-01-01
5491,CORE,is_phi,phi_rec_1141,,,2025-01-01,2027-01-01
5492,CORE,is_doctor_of,doc_20,pat_1142,,2025-01-01,2027-01-01
5493,CORE,owns_phi_record,pat_1142,phi_rec_1142,,2025-01-01,2027-01-01
5494,CORE,is_phi,phi_rec_1142,,,2025-01-01,2027-01-01
5495,CORE,is_doctor_of,doc_20,pat_1143,,2025-01-01,2027-01-01
5496,CORE,owns_phi_record,pat_1143,phi_rec_1143,,2025-01-01,2027-01-01
5497,CORE,is_phi,phi_rec_1143,,,2025-01-01,2027-01-01
5498,CORE,is_doctor_of,doc_34,pat_1144,,2025-01-01,2027-01-01
5499,CORE,owns_phi_record,pat_1144,phi_rec_1144,,2025-01-01,2027-01-01
5500,CORE,is_phi,phi_rec_1144,,,2025-01-01,2027-01-01
5501,CORE,is_doctor_of,doc_29,pat_1145,,2025-01-01,2027-01-01
5502,CORE,owns_phi_record,pat_1145,phi_rec_1145,,2025-01-01,2027-01-01
5503,CORE,is_phi,phi_rec_1145,,,2025-01-01,2027-01-01
5504,CORE,is_doctor_of,doc_20,pat_1146,,2025-01-01,2027-01-01
5505,CORE,owns_phi_record,pat_1146,phi_rec_1146,,2025-01-01,2027-01-01
5506,CORE,is_phi,phi_rec_1146,,,2025-01-01,2027-01-01
5507,CORE,is_doctor_of,doc_16,pat_1147,,2025-01-01,2027-01-01
5508,CORE,owns_phi_record,pat_1147,phi_rec_1147,,2025-01-01,2027-01-01
5509,CORE,is_phi,phi_rec_1147,,,2025-01-01,2027-01-01
5510,CORE,is_doctor_of,doc_1,pat_1148,,2025-01-01,2027-01-01
5511,CORE,owns_phi_record,pat_1148,phi_rec_1148,,2025-01-01,2027-01-01
5512,CORE,is_phi,phi_rec_1148,,,2025-01-01,2027-01-01
